payment_id,customer_id,customer_name,store_id,payment_amount,payment_date,rental_date,return_date,film_id,film_title,rental_duration,rental_rate,category_name
7465,275,"CAROLE BARNETT",2,2.99,"2005-08-22 18:39:44","2005-08-22 18:39:44","2005-08-24 17:29:44",115,"CAMPUS REMEMBER",5,2.99,Action
7778,287,"BECKY MILES",2,6.99,"2005-07-31 18:33:51","2005-07-31 18:33:51","2005-08-09 18:40:51",115,"CAMPUS REMEMBER",5,2.99,Action
6585,243,"LYDIA BURKE",1,2.99,"2005-08-20 21:30:53","2005-08-20 21:30:53","2005-08-23 01:45:53",115,"CAMPUS REMEMBER",5,2.99,Action
13344,495,"CHARLIE BESS",2,9.99,"2005-07-30 19:27:05","2005-07-30 19:27:05","2005-08-07 21:19:05",126,"CASUALTIES ENCINO",3,4.99,Action
8291,305,"RICHARD MCCRARY",1,4.99,"2005-08-20 12:09:26","2005-08-20 12:09:26","2005-08-23 08:31:26",126,"CASUALTIES ENCINO",3,4.99,Action
7468,276,"BRANDY GRAVES",1,10.99,"2005-05-30 02:45:16","2005-05-30 02:45:16","2005-06-08 07:28:16",126,"CASUALTIES ENCINO",3,4.99,Action
13740,510,"BEN EASTER",2,8.99,"2005-06-21 11:26:29","2005-06-21 11:26:29","2005-06-28 07:26:29",126,"CASUALTIES ENCINO",3,4.99,Action
14666,546,"KELLY KNOTT",1,4.99,"2005-07-06 11:50:57","2005-07-06 11:50:57","2005-07-09 08:07:57",126,"CASUALTIES ENCINO",3,4.99,Action
13074,484,"ROBERTO VU",1,9.99,"2005-07-30 20:46:02","2005-07-30 20:46:02","2005-08-07 21:23:02",126,"CASUALTIES ENCINO",3,4.99,Action
6783,251,"VICKIE BREWER",2,6.99,"2005-08-19 17:09:22","2005-08-19 17:09:22","2005-08-24 21:31:22",126,"CASUALTIES ENCINO",3,4.99,Action
69,3,"LINDA WILLIAMS",1,10.99,"2005-07-27 20:23:12","2005-07-27 20:23:12","2005-08-05 18:46:12",126,"CASUALTIES ENCINO",3,4.99,Action
1422,51,"ALICE STEWART",1,4.99,"2005-08-21 14:47:09","2005-08-21 14:47:09","2005-08-24 18:10:09",126,"CASUALTIES ENCINO",3,4.99,Action
11327,419,"CHAD CARBONE",1,0.99,"2005-07-06 05:03:11","2005-07-06 05:03:11","2005-07-07 05:30:11",130,"CELEBRITY HORN",7,0.99,Action
6749,250,"JO FOWLER",2,0.99,"2005-07-30 08:45:48","2005-07-30 08:45:48","2005-08-01 03:18:48",130,"CELEBRITY HORN",7,0.99,Action
14111,524,"JARED ELY",1,2.99,"2005-08-20 06:55:24","2005-08-20 06:55:24","2005-08-29 12:32:24",130,"CELEBRITY HORN",7,0.99,Action
7953,294,"SHELLY WATTS",2,1.99,"2005-05-28 13:59:54","2005-05-28 13:59:54","2005-06-05 15:16:54",130,"CELEBRITY HORN",7,0.99,Action
10695,395,"JOHNNY TURPIN",2,0.99,"2005-06-16 02:46:27","2005-06-16 02:46:27","2005-06-23 00:56:27",130,"CELEBRITY HORN",7,0.99,Action
3362,125,"ETHEL WEBB",1,0.99,"2005-07-11 03:59:08","2005-07-11 03:59:08","2005-07-18 05:35:08",130,"CELEBRITY HORN",7,0.99,Action
1583,57,"EVELYN MORGAN",2,1.99,"2005-07-30 12:59:45","2005-07-30 12:59:45","2005-08-07 18:17:45",130,"CELEBRITY HORN",7,0.99,Action
7298,269,"CASSANDRA WALTERS",1,2.99,"2005-08-20 11:24:48","2005-08-20 11:24:48","2005-08-29 10:29:48",130,"CELEBRITY HORN",7,0.99,Action
5081,187,"BRITTANY RILEY",2,2.99,"2005-06-21 15:54:37","2005-06-21 15:54:37","2005-06-30 13:43:37",130,"CELEBRITY HORN",7,0.99,Action
3393,126,"ELLEN SIMPSON",1,0.99,"2005-07-08 11:04:53","2005-07-08 11:04:53","2005-07-09 07:48:53",130,"CELEBRITY HORN",7,0.99,Action
12970,480,"COREY HAUSER",1,1.99,"2005-08-01 22:37:11","2005-08-01 22:37:11","2005-08-09 02:37:11",130,"CELEBRITY HORN",7,0.99,Action
12715,470,"GORDON ALLARD",1,0.99,"2005-08-17 08:48:43","2005-08-17 08:48:43","2005-08-23 07:18:43",130,"CELEBRITY HORN",7,0.99,Action
12614,468,"TIM CARY",1,0.99,"2005-05-27 20:00:04","2005-05-27 20:00:04","2005-05-29 22:47:04",130,"CELEBRITY HORN",7,0.99,Action
14807,552,"HUGH WALDROP",2,0.99,"2005-06-18 09:24:50","2005-06-18 09:24:50","2005-06-24 07:59:50",130,"CELEBRITY HORN",7,0.99,Action
6424,238,"NELLIE GARRETT",1,0.99,"2005-07-07 08:22:07","2005-07-07 08:22:07","2005-07-13 11:42:07",130,"CELEBRITY HORN",7,0.99,Action
10104,373,"LOUIS LEONE",1,0.99,"2005-07-30 23:26:03","2005-07-30 23:26:03","2005-08-04 21:18:03",130,"CELEBRITY HORN",7,0.99,Action
4254,156,"BERTHA FERGUSON",1,0.99,"2005-08-20 03:12:43","2005-08-20 03:12:43","2005-08-23 09:01:43",130,"CELEBRITY HORN",7,0.99,Action
1411,51,"ALICE STEWART",1,0.99,"2005-08-02 01:12:35","2005-08-02 01:12:35","2005-08-09 22:55:35",130,"CELEBRITY HORN",7,0.99,Action
9432,348,"ROGER QUINTANILLA",2,0.99,"2005-08-23 14:59:51","2005-08-23 14:59:51","2005-08-25 15:27:51",130,"CELEBRITY HORN",7,0.99,Action
4326,159,"JILL HAWKINS",1,0.99,"2005-05-28 14:04:50","2005-05-28 14:04:50","2005-06-03 18:00:50",130,"CELEBRITY HORN",7,0.99,Action
15315,572,"SIDNEY BURLESON",1,0.99,"2005-06-18 19:39:05","2005-06-18 19:39:05","2005-06-21 13:54:05",130,"CELEBRITY HORN",7,0.99,Action
2625,97,"ANNIE RUSSELL",2,0.99,"2005-07-06 03:02:58","2005-07-06 03:02:58","2005-07-13 21:31:58",130,"CELEBRITY HORN",7,0.99,Action
8790,325,"TIMOTHY BUNN",1,0.99,"2005-07-29 10:48:24","2005-07-29 10:48:24","2005-07-30 06:29:24",130,"CELEBRITY HORN",7,0.99,Action
9909,366,"BRANDON HUEY",1,0.99,"2005-08-20 04:33:31","2005-08-20 04:33:31","2005-08-24 07:08:31",130,"CELEBRITY HORN",7,0.99,Action
770,28,"CYNTHIA YOUNG",1,2.99,"2005-07-31 21:14:02","2005-07-31 21:14:02","2005-08-03 01:48:02",162,"CLUELESS BUCKET",4,2.99,Action
1938,71,"KATHY JAMES",1,4.99,"2005-08-23 10:25:45","2005-08-23 10:25:45","2005-08-29 16:06:45",162,"CLUELESS BUCKET",4,2.99,Action
7182,266,"NORA HERRERA",2,2.99,"2005-05-28 19:46:50","2005-05-28 19:46:50","2005-05-30 16:29:50",162,"CLUELESS BUCKET",4,2.99,Action
3061,114,"GRACE ELLIS",2,2.99,"2005-06-17 15:36:12","2005-06-17 15:36:12","2005-06-18 19:01:12",162,"CLUELESS BUCKET",4,2.99,Action
8922,330,"SCOTT SHELLEY",1,2.99,"2005-07-12 13:40:37","2005-07-12 13:40:37","2005-07-15 15:23:37",162,"CLUELESS BUCKET",4,2.99,Action
196,7,"MARIA MILLER",1,5.99,"2005-08-01 08:19:53","2005-08-01 08:19:53","2005-08-08 10:25:53",162,"CLUELESS BUCKET",4,2.99,Action
3332,123,"SHANNON FREEMAN",2,7.99,"2005-08-22 14:25:21","2005-08-22 14:25:21","2005-08-31 14:28:21",162,"CLUELESS BUCKET",4,2.99,Action
15737,588,"MARION OCAMPO",1,2.99,"2005-06-17 03:35:59","2005-06-17 03:35:59","2005-06-21 05:57:59",162,"CLUELESS BUCKET",4,2.99,Action
11176,413,"MARVIN YEE",2,7.99,"2005-07-10 20:16:14","2005-07-10 20:16:14","2005-07-19 15:49:14",162,"CLUELESS BUCKET",4,2.99,Action
2131,78,"LORI WOOD",1,2.99,"2005-08-01 14:11:53","2005-08-01 14:11:53","2005-08-04 20:04:53",162,"CLUELESS BUCKET",4,2.99,Action
6532,241,"HEIDI LARSON",2,2.99,"2005-08-23 00:20:31","2005-08-23 00:20:31","2005-08-23 20:22:31",162,"CLUELESS BUCKET",4,2.99,Action
1747,64,"JUDITH COX",2,2.99,"2005-07-11 21:35:06","2005-07-11 21:35:06","2005-07-15 02:30:06",162,"CLUELESS BUCKET",4,2.99,Action
37,2,"PATRICIA JOHNSON",1,4.99,"2005-07-27 14:30:42","2005-07-27 14:30:42","2005-08-02 16:48:42",162,"CLUELESS BUCKET",4,2.99,Action
8010,295,"DAISY BATES",1,5.99,"2005-08-17 15:53:17","2005-08-17 15:53:17","2005-08-24 18:50:17",162,"CLUELESS BUCKET",4,2.99,Action
15289,571,"JOHNNIE CHISHOLM",2,3.99,"2005-05-29 00:46:53","2005-05-29 00:46:53","2005-06-03 23:48:53",162,"CLUELESS BUCKET",4,2.99,Action
15460,577,"CLIFTON MALCOLM",2,2.99,"2005-06-21 06:31:29","2005-06-21 06:31:29","2005-06-25 00:46:29",162,"CLUELESS BUCKET",4,2.99,Action
9812,363,"ROY WHITING",2,3.99,"2005-07-06 11:15:49","2005-07-06 11:15:49","2005-07-11 05:54:49",162,"CLUELESS BUCKET",4,2.99,Action
7030,260,"CHRISTY VARGAS",1,2.99,"2005-07-29 08:51:59","2005-07-29 08:51:59","2005-07-30 09:07:59",162,"CLUELESS BUCKET",4,2.99,Action
16030,598,"WADE DELVALLE",1,7.99,"2005-08-23 00:44:15","2005-08-23 00:44:15","2005-09-01 05:33:15",162,"CLUELESS BUCKET",4,2.99,Action
11647,432,"EDWIN BURK",1,2.99,"2005-06-16 05:47:03","2005-06-16 05:47:03","2005-06-18 04:21:03",162,"CLUELESS BUCKET",4,2.99,Action
12208,452,"TOM MILNER",1,2.99,"2005-07-07 22:05:05","2005-07-07 22:05:05","2005-07-09 16:16:05",162,"CLUELESS BUCKET",4,2.99,Action
8468,312,"MARK RINEHART",2,6.99,"2005-07-29 06:44:50","2005-07-29 06:44:50","2005-08-06 05:04:50",162,"CLUELESS BUCKET",4,2.99,Action
15228,568,"ALBERTO HENNING",2,2.99,"2005-08-22 16:28:00","2005-08-22 16:28:00","2005-08-26 16:55:00",162,"CLUELESS BUCKET",4,2.99,Action
972,35,"VIRGINIA GREEN",2,6.99,"2005-07-29 22:20:21","2005-07-29 22:20:21","2005-08-06 03:00:21",162,"CLUELESS BUCKET",4,2.99,Action
15360,573,"BYRON BOX",1,5.99,"2005-08-17 15:51:49","2005-08-17 15:51:49","2005-08-24 18:48:49",162,"CLUELESS BUCKET",4,2.99,Action
2033,75,"TAMMY SANDERS",2,0.99,"2005-07-11 03:51:27","2005-07-11 03:51:27","2005-07-16 02:55:27",194,"CROW GREASE",6,0.99,Action
2722,101,"PEGGY MYERS",1,1.99,"2005-07-29 22:24:16","2005-07-29 22:24:16","2005-08-05 00:27:16",194,"CROW GREASE",6,0.99,Action
3278,121,"JOSEPHINE GOMEZ",1,0.99,"2005-08-22 21:58:06","2005-08-22 21:58:06","2005-08-26 00:27:06",194,"CROW GREASE",6,0.99,Action
3804,141,"DEBBIE REYES",1,0.99,"2005-07-07 16:24:09","2005-07-07 16:24:09","2005-07-13 15:08:09",194,"CROW GREASE",6,0.99,Action
4704,173,"AUDREY RAY",1,0.99,"2005-07-28 01:27:33","2005-07-28 01:27:33","2005-07-31 22:58:33",194,"CROW GREASE",6,0.99,Action
13402,497,"GILBERT SLEDGE",2,0.99,"2005-08-23 07:31:10","2005-08-23 07:31:10","2005-08-26 04:35:10",194,"CROW GREASE",6,0.99,Action
8460,312,"MARK RINEHART",2,3.99,"2005-06-21 21:42:33","2005-06-21 21:42:33","2005-06-30 19:54:33",194,"CROW GREASE",6,0.99,Action
15131,565,"JAIME NETTLES",2,0.99,"2005-07-05 22:49:24","2005-07-05 22:49:24","2005-07-07 19:36:24",194,"CROW GREASE",6,0.99,Action
9524,352,"ALBERT CROUSE",1,0.99,"2005-07-30 22:30:57","2005-07-30 22:30:57","2005-08-03 22:53:57",194,"CROW GREASE",6,0.99,Action
5041,185,"ROBERTA HARPER",1,0.99,"2005-08-19 03:37:25","2005-08-19 03:37:25","2005-08-20 22:10:25",194,"CROW GREASE",6,0.99,Action
11102,410,"CURTIS IRBY",2,3.99,"2005-07-29 13:59:13","2005-07-29 13:59:13","2005-08-07 17:56:13",194,"CROW GREASE",6,0.99,Action
411,15,"HELEN HARRIS",1,0.99,"2005-08-21 16:31:22","2005-08-21 16:31:22","2005-08-25 21:27:22",194,"CROW GREASE",6,0.99,Action
2743,102,"CRYSTAL FORD",1,4.99,"2005-07-06 08:23:08","2005-07-06 08:23:08","2005-07-13 13:38:08",205,"DANCES NONE",3,0.99,Action
6860,254,"MAXINE SILVA",2,0.99,"2005-08-02 11:21:34","2005-08-02 11:21:34","2005-08-05 05:23:34",205,"DANCES NONE",3,0.99,Action
11479,424,"KYLE SPURLOCK",2,0.99,"2006-02-14 15:16:03","2006-02-14 15:16:03",NULL,205,"DANCES NONE",3,0.99,Action
12784,473,"JORGE OLIVARES",2,4.99,"2005-06-19 03:04:59","2005-06-19 03:04:59","2005-06-26 02:36:59",205,"DANCES NONE",3,0.99,Action
15592,582,"ANDY VANHORN",2,0.99,"2005-07-06 13:07:27","2005-07-06 13:07:27","2005-07-08 18:48:27",205,"DANCES NONE",3,0.99,Action
8838,327,"LARRY THRASHER",2,0.99,"2005-08-01 06:20:29","2005-08-01 06:20:29","2005-08-04 00:31:29",205,"DANCES NONE",3,0.99,Action
11945,442,"LEROY BUSTAMANTE",1,0.99,"2005-08-21 13:03:13","2005-08-21 13:03:13","2005-08-22 15:19:13",205,"DANCES NONE",3,0.99,Action
7279,269,"CASSANDRA WALTERS",1,2.99,"2005-05-31 13:54:48","2005-05-31 13:54:48","2005-06-05 13:04:48",205,"DANCES NONE",3,0.99,Action
15639,584,"SALVADOR TEEL",2,3.99,"2005-06-15 18:35:40","2005-06-15 18:35:40","2005-06-21 15:04:40",205,"DANCES NONE",3,0.99,Action
4433,163,"CATHY SPENCER",1,1.99,"2005-07-12 18:44:04","2005-07-12 18:44:04","2005-07-16 21:39:04",205,"DANCES NONE",3,0.99,Action
11984,444,"MARCUS HIDALGO",2,1.99,"2005-07-31 05:06:02","2005-07-31 05:06:02","2005-08-04 06:53:02",205,"DANCES NONE",3,0.99,Action
6620,244,"VIOLA HANSON",2,3.99,"2005-08-22 07:07:50","2005-08-22 07:07:50","2005-08-28 07:23:50",205,"DANCES NONE",3,0.99,Action
7086,262,"PATSY DAVIDSON",2,0.99,"2005-08-01 08:14:10","2005-08-01 08:14:10","2005-08-03 05:56:10",205,"DANCES NONE",3,0.99,Action
5857,215,"JESSIE BANKS",2,0.99,"2006-02-14 15:16:03","2006-02-14 15:16:03",NULL,205,"DANCES NONE",3,0.99,Action
5502,203,"TARA RYAN",1,5.99,"2005-07-10 04:04:29","2005-07-10 04:04:29","2005-07-14 04:31:29",210,"DARKO DORADO",3,4.99,Action
2370,87,"WANDA PATTERSON",1,7.99,"2005-07-28 22:33:53","2005-07-28 22:33:53","2005-08-03 03:54:53",210,"DARKO DORADO",3,4.99,Action
10873,402,"LUIS YANEZ",1,4.99,"2005-08-17 01:01:48","2005-08-17 01:01:48","2005-08-19 21:24:48",210,"DARKO DORADO",3,4.99,Action
5656,209,"TONYA CHAPMAN",2,9.99,"2005-05-27 03:55:25","2005-05-27 03:55:25","2005-06-04 07:57:25",210,"DARKO DORADO",3,4.99,Action
13636,506,"LESLIE SEWARD",2,9.99,"2005-06-19 16:56:31","2005-06-19 16:56:31","2005-06-27 12:02:31",210,"DARKO DORADO",3,4.99,Action
3890,144,"CLARA SHAW",1,8.99,"2005-07-09 18:52:08","2005-07-09 18:52:08","2005-07-16 16:34:08",210,"DARKO DORADO",3,4.99,Action
6334,235,"JACKIE LYNCH",1,5.99,"2005-07-30 05:28:53","2005-07-30 05:28:53","2005-08-03 02:16:53",210,"DARKO DORADO",3,4.99,Action
1590,57,"EVELYN MORGAN",2,9.99,"2005-08-20 17:13:48","2005-08-20 17:13:48","2005-08-28 15:19:48",210,"DARKO DORADO",3,4.99,Action
8224,303,"WILLIAM SATTERFIELD",2,4.99,"2005-07-09 08:04:59","2005-07-09 08:04:59","2005-07-11 08:28:59",210,"DARKO DORADO",3,4.99,Action
11367,420,"JACOB LANCE",1,4.99,"2005-08-01 20:36:29","2005-08-01 20:36:29","2005-08-04 00:30:29",210,"DARKO DORADO",3,4.99,Action
4010,147,"JOANNE ROBERTSON",2,8.99,"2005-08-23 11:32:35","2005-08-23 11:32:35","2005-08-30 13:46:35",210,"DARKO DORADO",3,4.99,Action
5806,214,"KRISTIN JOHNSTON",1,4.99,"2005-06-15 07:55:43","2005-06-15 07:55:43","2005-06-20 06:30:43",212,"DARN FORRESTER",7,4.99,Action
11566,428,"HERBERT KRUGER",2,4.99,"2005-07-09 18:48:57","2005-07-09 18:48:57","2005-07-10 16:34:57",212,"DARN FORRESTER",7,4.99,Action
15596,582,"ANDY VANHORN",2,5.99,"2005-07-27 16:44:34","2005-07-27 16:44:34","2005-08-04 15:06:34",212,"DARN FORRESTER",7,4.99,Action
983,35,"VIRGINIA GREEN",2,4.99,"2005-08-21 22:25:09","2005-08-21 22:25:09","2005-08-23 21:16:09",212,"DARN FORRESTER",7,4.99,Action
9562,354,"JUSTIN NGO",2,4.99,"2005-07-09 18:04:33","2005-07-09 18:04:33","2005-07-15 18:19:33",212,"DARN FORRESTER",7,4.99,Action
2043,75,"TAMMY SANDERS",2,6.99,"2005-07-29 22:22:12","2005-07-29 22:22:12","2005-08-07 21:03:12",212,"DARN FORRESTER",7,4.99,Action
12641,468,"TIM CARY",1,4.99,"2005-08-21 02:30:00","2005-08-21 02:30:00","2005-08-28 01:41:00",212,"DARN FORRESTER",7,4.99,Action
9941,368,"HARRY ARCE",1,5.99,"2005-05-25 20:48:50","2005-05-25 20:48:50","2005-06-02 21:39:50",212,"DARN FORRESTER",7,4.99,Action
1232,45,"JANET PHILLIPS",1,4.99,"2005-06-19 14:55:17","2005-06-19 14:55:17","2005-06-25 13:11:17",212,"DARN FORRESTER",7,4.99,Action
6092,226,"MAUREEN LITTLE",2,4.99,"2005-07-07 17:57:56","2005-07-07 17:57:56","2005-07-13 22:34:56",212,"DARN FORRESTER",7,4.99,Action
13287,493,"BRENT HARKINS",1,4.99,"2005-07-29 02:47:36","2005-07-29 02:47:36","2005-08-05 07:58:36",212,"DARN FORRESTER",7,4.99,Action
5239,193,"KATIE ELLIOTT",2,4.99,"2005-08-22 05:31:53","2005-08-22 05:31:53","2005-08-27 07:04:53",212,"DARN FORRESTER",7,4.99,Action
5660,209,"TONYA CHAPMAN",2,4.99,"2005-06-16 10:06:49","2005-06-16 10:06:49","2005-06-22 10:34:49",212,"DARN FORRESTER",7,4.99,Action
2854,106,"CONNIE WALLACE",1,4.99,"2005-07-07 12:43:23","2005-07-07 12:43:23","2005-07-13 15:00:23",212,"DARN FORRESTER",7,4.99,Action
15387,574,"JULIAN VEST",2,4.99,"2005-08-01 05:20:03","2005-08-01 05:20:03","2005-08-04 10:03:03",212,"DARN FORRESTER",7,4.99,Action
3878,143,"LESLIE GORDON",1,4.99,"2005-08-23 21:54:02","2005-08-23 21:54:02","2005-08-29 23:55:02",212,"DARN FORRESTER",7,4.99,Action
15409,575,"ISAAC OGLESBY",2,4.99,"2005-07-30 04:39:19","2005-07-30 04:39:19","2005-08-06 02:11:19",212,"DARN FORRESTER",7,4.99,Action
4754,175,"ANNETTE OLSON",1,4.99,"2005-08-17 04:01:36","2005-08-17 04:01:36","2005-08-23 01:02:36",212,"DARN FORRESTER",7,4.99,Action
1247,45,"JANET PHILLIPS",1,4.99,"2005-08-02 05:51:10","2005-08-02 05:51:10","2005-08-05 04:15:10",229,"DEVIL DESIRE",6,4.99,Action
13401,497,"GILBERT SLEDGE",2,5.99,"2005-08-22 21:40:20","2005-08-22 21:40:20","2005-08-29 15:55:20",229,"DEVIL DESIRE",6,4.99,Action
5023,185,"ROBERTA HARPER",1,4.99,"2005-06-18 19:44:08","2005-06-18 19:44:08","2005-06-23 19:14:08",229,"DEVIL DESIRE",6,4.99,Action
1772,65,"ROSE HOWARD",2,4.99,"2005-07-07 13:33:12","2005-07-07 13:33:12","2005-07-13 12:28:12",229,"DEVIL DESIRE",6,4.99,Action
4123,151,"MEGAN PALMER",2,4.99,"2005-07-31 14:04:44","2005-07-31 14:04:44","2005-08-01 11:24:44",229,"DEVIL DESIRE",6,4.99,Action
15689,585,"PERRY SWAFFORD",1,4.99,"2006-02-14 15:16:03","2006-02-14 15:16:03",NULL,229,"DEVIL DESIRE",6,4.99,Action
6658,246,"MARIAN MENDOZA",1,4.99,"2005-05-31 07:02:09","2005-05-31 07:02:09","2005-06-03 01:32:09",229,"DEVIL DESIRE",6,4.99,Action
9372,347,"RYAN SALISBURY",2,7.99,"2005-06-21 09:04:50","2005-06-21 09:04:50","2005-06-30 12:10:50",229,"DEVIL DESIRE",6,4.99,Action
3594,133,"PAULINE HENRY",1,6.99,"2005-07-08 10:36:03","2005-07-08 10:36:03","2005-07-16 09:21:03",229,"DEVIL DESIRE",6,4.99,Action
15329,572,"SIDNEY BURLESON",1,4.99,"2005-08-02 08:48:31","2005-08-02 08:48:31","2005-08-04 05:08:31",229,"DEVIL DESIRE",6,4.99,Action
12925,478,"LEWIS LYMAN",1,4.99,"2005-08-23 11:22:09","2005-08-23 11:22:09","2005-08-28 12:56:09",229,"DEVIL DESIRE",6,4.99,Action
13862,515,"ANDRE RAPP",1,4.99,"2005-06-15 05:08:40","2005-06-15 05:08:40","2005-06-20 10:41:40",229,"DEVIL DESIRE",6,4.99,Action
3390,126,"ELLEN SIMPSON",1,5.99,"2005-07-06 00:15:06","2005-07-06 00:15:06","2005-07-13 01:35:06",229,"DEVIL DESIRE",6,4.99,Action
6967,258,"MYRTLE FLEMING",1,4.99,"2005-07-29 15:56:18","2005-07-29 15:56:18","2005-07-30 18:50:18",229,"DEVIL DESIRE",6,4.99,Action
13836,513,"DUANE TUBBS",2,6.99,"2005-08-22 19:27:24","2005-08-22 19:27:24","2005-08-30 22:21:24",229,"DEVIL DESIRE",6,4.99,Action
14999,560,"JORDAN ARCHULETA",1,4.99,"2005-07-11 23:08:06","2005-07-11 23:08:06","2005-07-19 19:57:06",250,"DRAGON SQUAD",4,0.99,Action
4461,164,"JOANN GARDNER",2,3.99,"2005-07-27 00:50:30","2005-07-27 00:50:30","2005-08-03 23:35:30",250,"DRAGON SQUAD",4,0.99,Action
10296,380,"RUSSELL BRINSON",1,0.99,"2005-08-17 16:45:34","2005-08-17 16:45:34","2005-08-21 13:33:34",250,"DRAGON SQUAD",4,0.99,Action
6774,251,"VICKIE BREWER",2,0.99,"2005-07-30 04:31:02","2005-07-30 04:31:02","2005-07-31 04:22:02",250,"DRAGON SQUAD",4,0.99,Action
6418,237,"TANYA GILBERT",1,1.99,"2005-08-23 18:28:09","2005-08-23 18:28:09","2005-08-28 23:08:09",250,"DRAGON SQUAD",4,0.99,Action
13666,507,"EDGAR RHOADS",2,4.99,"2005-07-06 08:07:29","2005-07-06 08:07:29","2005-07-14 08:46:29",250,"DRAGON SQUAD",4,0.99,Action
11959,443,"FRANCISCO SKIDMORE",2,0.99,"2005-08-01 05:52:53","2005-08-01 05:52:53","2005-08-05 10:55:53",250,"DRAGON SQUAD",4,0.99,Action
8825,326,"JOSE ANDREW",1,2.99,"2005-08-19 01:38:18","2005-08-19 01:38:18","2005-08-25 22:23:18",250,"DRAGON SQUAD",4,0.99,Action
11458,424,"KYLE SPURLOCK",2,0.99,"2005-07-10 03:36:56","2005-07-10 03:36:56","2005-07-11 08:35:56",250,"DRAGON SQUAD",4,0.99,Action
562,21,"MICHELLE CLARK",1,0.99,"2005-08-01 19:28:47","2005-08-01 19:28:47","2005-08-03 00:41:47",250,"DRAGON SQUAD",4,0.99,Action
10016,370,"WAYNE TRUONG",2,3.99,"2005-08-22 21:57:15","2005-08-22 21:57:15","2005-08-29 16:28:15",250,"DRAGON SQUAD",4,0.99,Action
15890,593,"RENE MCALISTER",2,6.99,"2005-07-30 23:31:31","2005-07-30 23:31:31","2005-08-09 04:29:31",252,"DREAM PICKUP",6,2.99,Action
8288,305,"RICHARD MCCRARY",1,3.99,"2005-08-17 11:51:39","2005-08-17 11:51:39","2005-08-24 17:14:39",252,"DREAM PICKUP",6,2.99,Action
8138,300,"JOHN FARNSWORTH",1,4.99,"2005-05-31 15:24:19","2005-05-31 15:24:19","2005-06-08 21:18:19",252,"DREAM PICKUP",6,2.99,Action
11509,426,"BRADLEY MOTLEY",1,2.99,"2005-06-18 02:11:38","2005-06-18 02:11:38","2005-06-24 00:28:38",252,"DREAM PICKUP",6,2.99,Action
7164,265,"JENNIE TERRY",2,5.99,"2005-07-12 05:06:39","2005-07-12 05:06:39","2005-07-21 10:37:39",252,"DREAM PICKUP",6,2.99,Action
4730,174,"YVONNE WATKINS",2,2.99,"2005-07-31 12:33:43","2005-07-31 12:33:43","2005-08-04 14:15:43",252,"DREAM PICKUP",6,2.99,Action
10364,382,"VICTOR BARKLEY",2,5.99,"2005-08-21 09:08:14","2005-08-21 09:08:14","2005-08-30 05:27:14",252,"DREAM PICKUP",6,2.99,Action
13235,491,"RICK MATTOX",2,2.99,"2005-06-15 01:48:58","2005-06-15 01:48:58","2005-06-20 01:07:58",252,"DREAM PICKUP",6,2.99,Action
7687,284,"SONIA GREGORY",1,2.99,"2005-07-07 05:10:08","2005-07-07 05:10:08","2005-07-12 00:47:08",252,"DREAM PICKUP",6,2.99,Action
1167,42,"CAROLYN PEREZ",2,3.99,"2005-07-29 23:30:03","2005-07-29 23:30:03","2005-08-05 05:22:03",252,"DREAM PICKUP",6,2.99,Action
463,17,"DONNA THOMPSON",1,2.99,"2005-08-20 10:24:41","2005-08-20 10:24:41","2005-08-22 04:44:41",252,"DREAM PICKUP",6,2.99,Action
3528,131,"MONICA HICKS",2,2.99,"2005-05-25 08:26:13","2005-05-25 08:26:13","2005-05-30 10:57:13",252,"DREAM PICKUP",6,2.99,Action
6660,246,"MARIAN MENDOZA",1,2.99,"2005-06-17 09:20:36","2005-06-17 09:20:36","2005-06-18 11:06:36",252,"DREAM PICKUP",6,2.99,Action
14082,523,"HARVEY GUAJARDO",1,4.99,"2005-07-08 07:00:14","2005-07-08 07:00:14","2005-07-16 08:38:14",252,"DREAM PICKUP",6,2.99,Action
7671,283,"FELICIA SUTTON",1,2.99,"2005-07-30 23:12:53","2005-07-30 23:12:53","2005-08-04 02:41:53",252,"DREAM PICKUP",6,2.99,Action
4911,180,"STACY CUNNINGHAM",2,2.99,"2005-08-22 02:20:44","2005-08-22 02:20:44","2005-08-26 08:02:44",252,"DREAM PICKUP",6,2.99,Action
11279,417,"TRAVIS ESTEP",1,2.99,"2005-07-30 00:15:22","2005-07-30 00:15:22","2005-07-31 00:53:22",252,"DREAM PICKUP",6,2.99,Action
1816,66,"JANICE WARD",2,2.99,"2005-08-20 16:05:41","2005-08-20 16:05:41","2005-08-22 15:13:41",252,"DREAM PICKUP",6,2.99,Action
13760,511,"CHESTER BENNER",1,2.99,"2005-06-15 22:33:24","2005-06-15 22:33:24","2005-06-18 02:27:24",252,"DREAM PICKUP",6,2.99,Action
11130,411,"NORMAN CURRIER",1,2.99,"2005-07-07 13:49:03","2005-07-07 13:49:03","2005-07-09 13:01:03",252,"DREAM PICKUP",6,2.99,Action
9029,334,"RAYMOND MCWHORTER",2,2.99,"2005-07-31 05:04:08","2005-07-31 05:04:08","2005-08-06 00:52:08",252,"DREAM PICKUP",6,2.99,Action
14769,550,"GUY BROWNLEE",2,2.99,"2005-08-17 21:24:48","2005-08-17 21:24:48","2005-08-23 22:10:48",252,"DREAM PICKUP",6,2.99,Action
